"Subject","Language","Item","Trial","Score","RT","InferPattern","Type","Valid","Description"
21,"L2","audio/r9.wav",10,1,2.328316357,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
21,"L2","audio/r7.wav",11,0,1.042332474,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
21,"L2","audio/r19.wav",12,1,2.180425231,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
21,"L2","audio/r10.wav",13,0,2.529141179,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
21,"L2","audio/r21.wav",14,1,3.013580896,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
21,"L2","audio/r11.wav",15,1,3.08080021,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
21,"L2","audio/r15.wav",16,1,0.758984192,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
21,"L2","audio/r20.wav",17,0,6.340415093,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
21,"L2","audio/r3.wav",18,1,4.550163993,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
21,"L2","audio/r12.wav",19,1,0.910911332,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
21,"L2","audio/r13.wav",20,1,2.045906623,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
21,"L2","audio/r23.wav",21,1,1.311187635,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
21,"L2","audio/r5.wav",22,1,0.959488097,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
21,"L2","audio/r1.wav",23,1,0.942205693,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
21,"L2","audio/r8.wav",24,1,0.72618007,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
22,"L1","audio/n8.wav",1,1,2.613440605,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
22,"L1","audio/n16.wav",2,0,1.410257591,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
22,"L1","audio/n20.wav",3,1,3.298121515,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
22,"L1","audio/n1.wav",4,1,2.580092051,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
22,"L1","audio/n24.wav",5,1,6.321488495,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
22,"L1","audio/n19.wav",6,0,6.638786848,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
22,"L1","audio/n15.wav",7,1,8.376704185,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
22,"L1","audio/n4.wav",8,1,7.122524098,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
22,"L1","audio/n10.wav",9,1,9.777526603,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
22,"L1","audio/n11.wav",10,0,9.828833921,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
22,"L1","audio/n3.wav",11,1,1.226994094,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
22,"L1","audio/n17.wav",12,1,1.677816457,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
22,"L1","audio/n9.wav",13,1,8.95763605,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
22,"L1","audio/n2.wav",14,0,4.851838499,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
22,"L1","audio/n5.wav",15,0,9.010723087,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
22,"L1","audio/n7.wav",16,1,9.077403268,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
22,"L1","audio/n21.wav",17,1,8.209756384,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
22,"L1","audio/n6.wav",18,0,2.362481344,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
22,"L1","audio/n13.wav",19,0,5.386530241,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
22,"L1","audio/n14.wav",20,0,4.166416393,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
22,"L1","audio/n23.wav",21,1,3.632724454,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
22,"L1","audio/n18.wav",22,1,4.131991039,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
22,"L1","audio/n22.wav",23,0,5.385430033,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
22,"L1","audio/n12.wav",24,0,7.991565156,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
22,"L2","audio/r19.wav",1,1,1.828164707,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
22,"L2","audio/r17.wav",2,0,0.592986184,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
22,"L2","audio/r23.wav",3,0,1.257919756,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
22,"L2","audio/r18.wav",4,1,1.727046882,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
22,"L2","audio/r11.wav",5,1,4.399889724,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
22,"L2","audio/r12.wav",6,1,1.794320645,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
22,"L2","audio/r7.wav",7,1,3.097700426,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
22,"L2","audio/r16.wav",8,0,3.699109734,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
22,"L2","audio/r15.wav",9,1,1.644881168,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
22,"L2","audio/r2.wav",10,1,3.16100123,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
22,"L2","audio/r14.wav",11,1,8.609334095,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
22,"L2","audio/r22.wav",12,1,5.569934829,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
22,"L2","audio/r8.wav",13,0,8.040751272,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
22,"L2","audio/r3.wav",14,1,4.366232874,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
22,"L2","audio/r24.wav",15,1,2.128668827,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
22,"L2","audio/r9.wav",16,1,2.579691236,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
22,"L2","audio/r1.wav",17,1,5.602450402,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
22,"L2","audio/r13.wav",18,1,7.741003084,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
22,"L2","audio/r6.wav",19,1,2.263735908,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
22,"L2","audio/r21.wav",20,1,1.493080869,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
22,"L2","audio/r10.wav",21,0,3.030154358,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
22,"L2","audio/r20.wav",22,1,1.660539161,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
22,"L2","audio/r5.wav",23,1,5.903211759,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
22,"L2","audio/r4.wav",24,1,7.873919354,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
23,"L1","audio/n20.wav",1,0,1.828718317,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
23,"L1","audio/n4.wav",2,1,1.694474105,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
23,"L1","audio/n9.wav",3,1,1.461447055,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
23,"L1","audio/n18.wav",4,1,0.659502316,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
23,"L1","audio/n22.wav",5,1,2.713172398,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
23,"L1","audio/n12.wav",6,0,1.52632415,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
23,"L1","audio/n21.wav",7,0,1.610581457,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
23,"L1","audio/n24.wav",8,0,1.895753437,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
23,"L1","audio/n3.wav",9,0,2.630290026,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
23,"L1","audio/n16.wav",10,1,2.061254292,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
23,"L1","audio/n14.wav",11,0,1.394139526,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
23,"L1","audio/n19.wav",12,1,1.745486052,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
23,"L1","audio/n2.wav",13,0,2.731579229,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
23,"L1","audio/n23.wav",14,0,1.562249373,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
23,"L1","audio/n8.wav",15,1,8.324619162,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
23,"L1","audio/n7.wav",16,0,3.816230905,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
23,"L1","audio/n1.wav",17,0,1.577560583,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
23,"L1","audio/n11.wav",18,1,7.156343962,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
23,"L1","audio/n10.wav",19,1,0.925689567,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
23,"L1","audio/n17.wav",20,1,4.817471569,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
23,"L1","audio/n5.wav",21,0,2.49574202,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
23,"L1","audio/n13.wav",22,1,1.54352201,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
23,"L1","audio/n15.wav",23,0,1.476880159,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
23,"L1","audio/n6.wav",24,1,1.510481943,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
23,"L2","audio/r14.wav",1,0,5.568730054,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
23,"L2","audio/r3.wav",2,1,1.426451463,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
23,"L2","audio/r19.wav",3,0,2.646489398,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
23,"L2","audio/r23.wav",4,1,3.816184462,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
23,"L2","audio/r11.wav",5,1,3.914946206,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
23,"L2","audio/r8.wav",6,1,4.082919223,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
23,"L2","audio/r22.wav",7,1,2.730712564,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
23,"L2","audio/r7.wav",8,0,3.733513673,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
23,"L2","audio/r18.wav",9,0,3.866492135,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
23,"L2","audio/r17.wav",10,0,5.401364744,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
23,"L2","audio/r15.wav",11,0,1.227184035,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
23,"L2","audio/r2.wav",12,1,2.027632884,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
23,"L2","audio/r13.wav",13,1,1.076523829,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
23,"L2","audio/r21.wav",14,1,6.437931984,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
23,"L2","audio/r12.wav",15,1,3.397724993,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
23,"L2","audio/r4.wav",16,0,4.802042123,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
23,"L2","audio/r24.wav",17,1,1.546071481,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
23,"L2","audio/r10.wav",18,1,1.261255853,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
23,"L2","audio/r20.wav",19,0,0.624607352,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
23,"L2","audio/r16.wav",20,1,0.791587397,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
23,"L2","audio/r5.wav",21,1,1.19371074,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
23,"L2","audio/r6.wav",22,1,1.507925342,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
23,"L2","audio/r1.wav",23,0,1.428231047,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
23,"L2","audio/r9.wav",24,0,1.743410118,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
24,"L1","audio/n14.wav",1,0,1.661341572,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visual",1,"1) dog-dirtier-ape; 2) cat-cleaner-ape; 3) dog-dirtier-cat?"
24,"L1","audio/n16.wav",2,1,1.377531478,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visual",0,"1) cat-dirtier-dog; 2) ape-cleaner-dog; 3) ape-dirtier-cat?"
24,"L1","audio/n11.wav",3,0,18.21367703,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visual",1,"1) dog-thinner-ape; 2) dog-fatter-cat; 3) cat-thinner-ape?"
24,"L1","audio/n8.wav",4,0,5.152256838,"1) C-r-A; 2) B-R-A; 3) B-r-C","Control",0,"1) cat-dumber-ape; 2) dog-smarter-ape; 3) dog-dumber-cat?"
24,"L1","audio/n22.wav",5,1,0.841624409,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
24,"L1","audio/n21.wav",6,0,2.095969093,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visuospatial",1,"1) ape-below-dog; 2) ape-above-cat; 3) cat-below-dog?"
24,"L1","audio/n20.wav",7,0,1.678009902,"1) B-r-A; 2) C-R-A; 3) B-r-C","Control",1,"1) dog-worse-ape; 2) cat-better-ape; 3) dog-worse-cat?"
24,"L1","audio/n4.wav",8,1,2.178443681,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visuospatial",0,"1) ape-behind-cat; 2) ape-in front of-dog; 3) cat-behind-dog?"
24,"L1","audio/n1.wav",9,1,1.010579598,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
24,"L1","audio/n5.wav",10,1,1.812113265,"1) B-r-A; 2) B-R-C; 3) C-r-A","Control",1,"1) dog-dumber-ape; 2) dog-smarter-cat; 3) cat-dumber-ape?"
24,"L1","audio/n6.wav",11,1,3.681546187,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
24,"L1","audio/n18.wav",12,0,2.328921367,"1) A-r-B; 2) A-R-C; 3) C-r-B","Control",1,"1) ape-worse-dog; 2) ape-better-cat; 3) cat-worse-dog?"
24,"L1","audio/n10.wav",13,1,1.576914376,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
24,"L1","audio/n2.wav",14,1,7.688063596,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visuospatial",1,"1) ape-behind-dog; 2) cat-in front of-dog; 3) ape-behind-cat?"
24,"L1","audio/n12.wav",15,1,4.20045226,"1) A-r-C; 2) A-R-B; 3) C-r-B","Visual",0,"1) ape-thinner-cat; 2) ape-fatter-dog; 3) cat-thinner-dog?"
24,"L1","audio/n15.wav",16,1,3.448780044,"1) A-r-B; 2) A-R-C; 3) C-r-B","Visual",1,"1) ape-dirtier-dog; 2) ape-cleaner-cat; 3) cat-dirtier-dog?"
24,"L1","audio/n23.wav",17,1,1.343608814,"1) C-r-B; 2) A-R-B; 3) A-r-C","Visuospatial",0,"1) cat-below-dog; 2) ape-above-dog; 3) ape-below-cat?"
24,"L1","audio/n3.wav",18,0,3.147687587,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
24,"L1","audio/n19.wav",19,1,4.284148909,"1) C-r-B; 2) A-R-B; 3) A-r-C","Control",0,"1) cat-worse-dog; 2) ape-better-dog; 3) ape-worse-cat?"
24,"L1","audio/n13.wav",20,1,3.064696902,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
24,"L1","audio/n24.wav",21,1,8.225495045,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visuospatial",0,"1) dog-below-cat; 2) dog-above-ape; 3) cat-below-ape?"
24,"L1","audio/n7.wav",22,0,11.21610234,"1) A-r-B; 2) C-R-B; 3) A-r-C","Control",1,"1) ape-dumber-dog; 2) cat-smarter-dog; 3) ape-dumber-cat?"
24,"L1","audio/n9.wav",23,0,2.37895415,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
24,"L1","audio/n17.wav",24,1,3.163752772,"1) B-r-C; 2) B-R-A; 3) C-r-A","Control",0,"1) dog-worse-cat; 2) dog-better-ape; 3) cat-worse-ape?"
24,"L2","audio/r22.wav",1,0,2.379755382,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visuospatial",0,"1) cat-behind-ape; 2) dog-in front of-ape; 3) dog-behind-cat?"
24,"L2","audio/r7.wav",2,1,0.776561365,"1) A-r-B; 2) C-R-B; 3) A-r-C","Visual",1,"1) ape-thinner-dog; 2) cat-fatter-dog; 3) ape-thinner-cat?"
24,"L2","audio/r24.wav",3,1,0.976153649,"1) B-r-A; 2) B-R-C; 3) C-r-A","Visuospatial",1,"1) dog-behind-ape; 2) dog-in front of-cat; 3) cat-behind-ape?"
24,"L2","audio/r18.wav",4,1,6.455469221,"1) B-r-A; 2) C-R-A; 3) B-r-C","Visuospatial",1,"1) dog-below-ape; 2) cat-above-ape; 3) dog-below-cat?"
24,"L2","audio/r13.wav",5,0,2.227770916,"1) A-r-C; 2) A-R-B; 3) C-r-B","Control",0,"1) ape-dumber-cat; 2) ape-smarter-dog; 3) cat-dumber-dog?"
24,"L2","audio/r6.wav",6,1,2.094498842,"1) C-r-A; 2) B-R-A; 3) B-r-C","Visual",0,"1) cat-thinner-ape; 2) dog-fatter-ape; 3) dog-thinner-cat?"
24,"L2","audio/r4.wav",7,1,1.343295649,"1) B-r-C; 2) B-R-A; 3) C-r-A","Visual",0,"1) dog-dirtier-cat; 2) dog-cleaner-ape; 3) cat-dirtier-ape?"
